zipcode,population,county,state,avg_d_mbps,avg_u_mbps,avg_lat_ms,tests,devices,mlabtests,mlab_d_mbps,mlabfastestavgmbps,comb_d_mbps,lowestpricedplan,partition_0,SCS,PriceSCS
16735,6309.0,McKean,Pennsylvania,118.02139037433155,8.48663101604278,43.2620320855615,982,334,2038.0,67.31,190.76,83.7995977972164,79.99,2020-fixed,10,7.999
37370,4652.0,McMinn,Tennessee,72.34302325581395,12.616279069767442,132.95348837209303,668,222,19.0,9.44,32.2,70.60334721234894,55.0,2020-fixed,10,5.5
75604,29934.0,Gregg,Texas,58.329380764163375,8.10935441370224,41.1699604743083,12555,3423,11567.0,28.38,87.57,43.96803065641619,29.95,2020-fixed,10,2.995
95303,912.0,Merced,California,17.794520547945204,14.219178082191782,73.02739726027397,349,92,223.0,26.99,75.27,21.379471453204328,225.0,2020-fixed,10,22.5
64701,14385.0,Cass,Missouri,46.02511415525114,7.504566210045662,55.118721461187214,2570,1017,2883.0,38.66,90.99,42.13117978708883,68.99,2020-fixed,10,6.898999999999999
27572,6546.0,Granville,North Carolina,33.98086124401914,3.9210526315789473,74.72727272727273,2617,550,280.0,10.17,19.15,31.679500820020053,69.99,2020-fixed,10,6.999
49931,9630.0,Houghton,Michigan,72.93706293706293,12.493006993006993,41.44755244755245,2279,876,2038.0,42.03,78.72,58.34623730219282,55.0,2020-fixed,10,5.5
43009,2135.0,Champaign,Ohio,16.12707182320442,2.027624309392265,74.35911602209944,857,223,307.0,29.62,91.5,19.68577367052078,49.99,2020-fixed,8,6.24875
45225,9040.0,Hamilton,Ohio,149.06666666666666,24.855555555555554,26.983333333333334,1874,760,2150.0,92.22,189.32,118.69382041086813,39.99,2020-fixed,10,3.999
67738,520.0,Gove,Kansas,44.31818181818182,41.18181818181818,6.954545454545454,60,28,"","","","",37.95,2020-fixed,10,3.7950000000000004
12204,7349.0,Albany,New York,108.88108108108108,23.572972972972973,27.0972972972973,2076,719,20526.0,40.67,109.55,46.93520681020814,39.99,2020-fixed,10,3.999
17555,7525.0,Lancaster,Pennsylvania,101.52713178294573,12.546511627906977,24.813953488372093,1053,402,2308.0,8.36,17.07,37.549226351514974,55.95,2020-fixed,10,5.595000000000001
21620,12853.0,Kent,Maryland,95.19411764705882,63.70882352941177,58.65588235294118,4911,1356,21674.0,40.68,90.52,50.75029647412848,39.99,2020-fixed,10,3.999
12571,9918.0,Dutchess,New York,133.04634831460675,21.603932584269664,25.521067415730336,4413,1221,4046.0,89.56,211.7,112.24651792320127,48.79,2020-fixed,10,4.879
12581,2246.0,Dutchess,New York,147.37102473498234,29.82685512367491,15.621908127208481,1967,398,2840.0,86.72,221.7,111.53809146114213,48.79,2020-fixed,10,4.879
43227,21340.0,Franklin,Ohio,131.79133858267716,14.377952755905511,21.413385826771652,5820,1903,4027.0,66.33,135.7,105.02046314117811,35.0,2020-fixed,10,3.5
21539,2819.0,Allegany,Maryland,67.97297297297297,6.90990990990991,82.10810810810811,1131,198,144.0,39.22,118.25,64.72557837837837,79.99,2020-fixed,10,7.999
72946,3654.0,Crawford,Arkansas,165.36196319018404,106.49693251533742,52.12883435582822,561,200,29.0,106.39,223.32,162.46334127066652,65.99,2020-fixed,10,6.598999999999999
29717,1251.0,York,South Carolina,6.916666666666667,2.0,418.5833333333333,25,14,190.0,89.65,277.01,80.02984496124031,64.94,2020-fixed,8,8.1175
73090,1198.0,Canadian,Oklahoma,18.452830188679247,5.132075471698113,133.20754716981133,173,72,447.0,6.63,11.46,9.928951004260501,66.95,2020-fixed,10,6.695
62088,6960.0,Macoupin,Illinois,38.11985018726592,5.325842696629214,34.48314606741573,2591,719,9281.0,41.19,92.36,40.51995635404363,79.99,2020-fixed,10,7.999
19951,1733.0,Sussex,Delaware,132.06756756756758,60.304054054054056,26.013513513513512,1093,332,"","","","",29.99,2020-fixed,10,2.9989999999999997
52172,6303.0,Allamakee,Iowa,38.69166666666667,9.454166666666667,79.18333333333334,1365,368,17055.0,18.0,42.15,19.533340119435397,44.95,2020-fixed,10,4.495
28467,8703.0,Brunswick,North Carolina,106.26211453744493,43.66519823788546,24.1079295154185,5429,1636,6750.0,110.72,323.29,108.73282041413816,66.95,2020-fixed,10,6.695
37710,1141.0,Anderson,Tennessee,121.51515151515152,10.090909090909092,93.06060606060606,435,48,18.0,5.97,15.44,116.92395344170178,79.99,2020-fixed,10,7.999
47904,16277.0,Tippecanoe,Indiana,129.30196078431374,77.88235294117646,16.56078431372549,5737,1512,3141.0,54.1,155.75,102.69581538855687,49.95,2020-fixed,10,4.995
67526,2759.0,Barton,Kansas,43.97560975609756,12.024390243902438,26.51219512195122,482,179,509.0,19.78,49.69,31.548197681573185,89.95,2020-fixed,10,8.995000000000001
96003,44461.0,Shasta,California,70.86350574712644,8.550287356321839,73.89511494252874,12862,4379,11738.0,49.88,111.41,60.85113215120082,35.0,2020-fixed,10,3.5
29936,13354.0,Jasper,South Carolina,64.22151898734177,10.251582278481013,65.81645569620254,4460,1456,3162.0,80.63,196.21,71.02860596740283,50.0,2020-fixed,10,5.0
53574,3877.0,Green,Wisconsin,42.42617449664429,6.697986577181208,29.640939597315437,1899,508,611.0,78.64,275.06,51.241571860210165,49.95,2020-fixed,10,4.995
18972,3512.0,Bucks,Pennsylvania,53.69064748201439,7.258992805755396,20.550359712230215,1619,390,3814.0,32.03,68.79,38.4847373961681,49.82,2020-fixed,10,4.982
48350,7100.0,Oakland,Michigan,135.23015873015873,14.547619047619047,19.88095238095238,2154,748,3719.0,84.91,222.31,103.36558009616243,55.0,2020-fixed,10,5.5
14435,2941.0,Livingston,New York,82.76732673267327,8.92079207920792,38.82673267326733,834,309,84.0,42.3,77.76,79.06443409046787,69.99,2020-fixed,10,6.999
46738,7918.0,DeKalb,Indiana,105.15481171548117,20.04602510460251,81.2092050209205,2033,698,2692.0,12.99,22.59,52.64525126297846,49.95,2020-fixed,10,4.995
92256,3588.0,San Bernardino,California,116.07792207792208,7.3441558441558445,73.01948051948052,586,268,1748.0,16.02,25.76,41.14165481476536,69.99,2020-fixed,10,6.999
43502,6933.0,Fulton,Ohio,73.06,7.653333333333333,60.13333333333333,992,349,1313.0,43.53,93.04,56.238789587852494,49.95,2020-fixed,10,4.995
55783,2437.0,Pine,Minnesota,77.96511627906976,13.945736434108527,79.1937984496124,1278,409,1235.0,7.54,19.52,43.355081020553584,69.99,2020-fixed,10,6.999
63770,192.0,Cape Girardeau,Missouri,8.0,0.75,31.25,4,4,5.0,1.33,4.5,4.294444444444444,"",2020-fixed,3,""
27052,10624.0,Stokes,North Carolina,116.10838445807771,15.60122699386503,29.50715746421268,2356,697,1880.0,50.97,108.72,87.19899758810931,35.0,2020-fixed,10,3.5
48213,27712.0,Wayne,Michigan,113.00436681222708,14.275109170305678,22.04366812227074,1385,443,307.0,40.92,92.91,99.92522933506767,35.0,2020-fixed,10,3.5
13092,2606.0,Cayuga,New York,102.52991452991454,86.55555555555556,55.0,553,134,6256.0,22.26,55.88,28.779204396393414,69.99,2020-fixed,10,6.999
36362,4637.0,Dale,Alabama,96.90566037735849,12.213836477987421,29.52201257861635,2091,603,1272.0,47.44,110.13,78.19607964586875,69.95,2020-fixed,10,6.995
47126,4250.0,Clark,Indiana,95.07142857142857,7.666666666666667,72.78174603174604,1543,489,386.0,5.25,12.14,77.09783011182701,69.95,2020-fixed,10,6.995
31019,2318.0,Laurens,Georgia,19.93859649122807,7.552631578947368,33.92982456140351,386,142,1170.0,11.71,27.35,13.751284219546296,"",2020-fixed,10,""
28684,2141.0,Ashe,North Carolina,56.16822429906542,47.47663551401869,40.361370716510905,1400,486,232.0,26.32,87.26,51.92509437419829,55.0,2020-fixed,10,5.5
49127,10694.0,Berrien,Michigan,115.5680751173709,12.107981220657276,31.725352112676056,4857,1318,1535.0,106.56,340.6,113.40484055773943,55.0,2020-fixed,10,5.5
73141,2727.0,Oklahoma,Oklahoma,159.06201550387595,49.58139534883721,61.15503875968992,1182,341,"","","","",35.0,2020-fixed,10,3.5
16253,91.0,Armstrong,Pennsylvania,139.25,9.5,25.75,5,5,0.0,0.0,0.0,139.25,79.99,2020-fixed,10,7.999
54141,2549.0,Oconto,Wisconsin,85.29661016949153,11.822033898305085,32.21186440677966,710,181,375.0,33.55,92.73,67.41183706943686,69.99,2020-fixed,10,6.999
32438,4060.0,Bay,Florida,22.48936170212766,15.76595744680851,205.29787234042553,147,58,95.0,12.07,34.07,18.399116405837876,35.0,2020-fixed,10,3.5
78843,336.0,Val Verde,Texas,165.2391304347826,12.130434782608695,34.45652173913044,439,189,0.0,0.0,0.0,165.2391304347826,69.99,2020-fixed,10,6.999
72348,2594.0,St. Francis,Arkansas,9.428571428571429,1.380952380952381,142.64285714285714,362,119,358.0,10.96,14.21,10.190031746031746,55.0,2020-fixed,7,7.857142857142857
63623,882.0,Iron,Missouri,28.964285714285715,24.392857142857142,234.85714285714286,69,34,7.0,5.46,8.83,26.799417293233084,54.95,2020-fixed,10,5.495
38626,1353.0,Tunica,Mississippi,12.615384615384615,8.333333333333334,168.64102564102564,211,44,11.0,7.18,14.11,12.346063756063757,55.0,2020-fixed,10,5.5
56279,1271.0,Kandiyohi,Minnesota,73.86666666666666,8.511111111111111,26.4,497,68,1223.0,95.59,112.26,89.31296705426357,66.95,2020-fixed,10,6.695
75436,1876.0,Red River,Texas,34.595238095238095,28.928571428571427,198.6547619047619,563,107,652.0,6.9,24.52,19.733266705859297,40.0,2020-fixed,10,4.0
12156,848.0,Rensselaer,New York,101.06060606060606,13.181818181818182,100.51515151515152,142,43,4.0,2.92,4.14,98.37182233291823,48.79,2020-fixed,10,4.879
25268,871.0,Calhoun,West Virginia,8.722222222222221,0.5,246.61111111111111,70,20,4345.0,10.74,23.46,10.708008053353467,"",2020-fixed,2,""
97907,560.0,Baker,Oregon,9.066666666666666,0.3333333333333333,234.33333333333334,58,18,"","","","",109.0,2020-fixed,0,""
87029,237.0,Rio Arriba,New Mexico,15.214285714285714,1.3571428571428572,250.07142857142858,37,16,40.0,13.11,34.29,14.121150278293136,"",2020-fixed,7,""
67055,71.0,Sedgwick,Kansas,19.0,4.0,33.0,15,5,"","","","",64.95,2020-fixed,10,6.495
83220,137.0,Bear Lake,Idaho,11.533333333333333,2.6,118.86666666666666,47,18,"","","","","",2020-fixed,9,""
76371,1606.0,Knox,Texas,64.03508771929825,38.63157894736842,12.912280701754385,218,96,51.0,23.73,71.22,56.39360268701493,36.95,2020-fixed,10,3.6950000000000003
23923,2592.0,Charlotte,Virginia,49.023809523809526,24.238095238095237,226.95238095238096,133,58,154.0,4.06,10.94,24.896887340301976,65.0,2020-fixed,10,6.5
53951,2601.0,Sauk,Wisconsin,41.68478260869565,17.184782608695652,74.76086956521739,387,152,30.0,5.1,18.24,39.052783859868626,64.0,2020-fixed,10,6.4
60952,684.0,Ford,Illinois,73.73333333333333,15.4,21.733333333333334,55,20,16.0,3.51,5.75,57.908356807511744,69.99,2020-fixed,10,6.999
16335,28445.0,Crawford,Pennsylvania,88.688,21.177142857142858,26.133714285714287,5945,1908,44060.0,95.73,305.4,94.8927899210079,76.95,2020-fixed,10,7.695
46617,9601.0,St. Joseph,Indiana,140.5891891891892,58.351351351351354,13.389189189189189,3532,1112,5845.0,112.45,233.53,123.0490845916835,35.0,2020-fixed,10,3.5
45409,12868.0,Montgomery,Ohio,114.39622641509433,48.93396226415094,28.797169811320753,4305,1443,1175.0,44.26,112.22,99.35789319652939,35.0,2020-fixed,10,3.5
79101,2817.0,Potter,Texas,104.86046511627907,38.81395348837209,15.755813953488373,1175,572,842.0,48.42,55.48,81.29929921250765,35.0,2020-fixed,10,3.5
78208,3736.0,Bexar,Texas,184.11290322580646,64.59677419354838,21.096774193548388,1136,405,1195.0,70.09,211.41,125.65843331811075,35.0,2020-fixed,10,3.5
92305,535.0,San Bernardino,California,22.085714285714285,1.0857142857142856,406.9142857142857,261,74,26.0,13.5,28.52,21.3079143852663,"",2020-fixed,5,""
74501,29073.0,Pittsburg,Oklahoma,76.37912813738441,9.767503302509908,90.96961690885072,8645,2207,15791.0,65.11,158.73,69.09680687296154,25.0,2020-fixed,10,2.5
75422,2883.0,Hunt,Texas,14.699588477366255,5.2181069958847734,71.38271604938272,1332,319,1358.0,9.8,22.31,12.22611593005645,69.99,2020-fixed,10,6.999
18015,32832.0,Northampton,Pennsylvania,110.50839694656489,15.053435114503817,16.842748091603053,8206,2506,44056.0,89.36,215.71,92.68064875709906,39.99,2020-fixed,10,3.999
62521,35851.0,Macon,Illinois,124.20585048754063,12.555796316359697,32.226435536294694,7373,2158,9693.0,109.27,298.81,115.72271449927558,55.0,2020-fixed,10,5.5
97067,2138.0,Clackamas,Oregon,120.21491228070175,9.789473684210526,25.81578947368421,1791,679,24.0,15.53,29.49,118.83064897781645,69.95,2020-fixed,10,6.995
29466,28725.0,Charleston,South Carolina,141.40593047034764,65.52556237218813,35.941717791411044,25155,6164,24398.0,135.4,494.56,138.44884025148014,35.0,2020-fixed,10,3.5
66109,20480.0,Wyandotte,Kansas,143.8328611898017,87.02549575070822,63.34844192634561,7805,2001,10337.0,167.43,490.13,157.27810558849092,35.0,2020-fixed,10,3.5
75042,37881.0,Dallas,Texas,185.02114803625378,51.963746223564954,12.244712990936556,10713,3278,32356.0,122.87,254.98,138.32950100797294,29.99,2020-fixed,10,2.9989999999999997
28115,34339.0,Iredell,North Carolina,128.5766182298547,30.945178335535008,25.331571994715983,24251,6707,14171.0,75.98,187.45,109.17766250305048,35.0,2020-fixed,10,3.5
52753,5153.0,Scott,Iowa,92.40569395017793,26.377224199288257,27.348754448398576,3314,835,613.0,23.76,49.99,81.69018328263043,49.95,2020-fixed,10,4.995
95035,66943.0,Santa Clara,California,130.94554455445544,26.308580858085808,17.971947194719473,62499,13678,148541.0,122.42,319.02,124.94481998251,35.0,2020-fixed,10,3.5
47119,10911.0,Floyd,Indiana,136.67313019390582,16.193905817174514,51.069252077562325,5927,1698,10350.0,99.59,225.42,113.09320775691342,35.0,2020-fixed,10,3.5
24266,9521.0,Russell,Virginia,55.30788177339902,17.192118226600986,49.77832512315271,2834,740,10830.0,36.32,85.86,40.258206743692384,45.95,2020-fixed,10,4.595000000000001
95405,21399.0,Sonoma,California,143.0888888888889,19.75925925925926,19.725925925925925,9620,2548,12146.0,85.4,201.76,110.89697285266523,35.0,2020-fixed,10,3.5
74059,5476.0,Payne,Oklahoma,59.51632047477745,7.976261127596439,72.78635014836796,2116,686,1781.0,37.09,49.81,49.26708342946602,40.0,2020-fixed,10,4.0
35215,46951.0,Jefferson,Alabama,161.95843520782395,34.38753056234719,22.470660146699267,9815,3056,12285.0,69.21,184.91,110.40121681288652,35.0,2020-fixed,10,3.5
48315,26563.0,Macomb,Michigan,136.9906103286385,21.156494522691705,20.184663536776213,14775,3928,5631.0,268.19,649.23,173.194852377028,35.0,2020-fixed,10,3.5
85045,7238.0,Maricopa,Arizona,176.6851851851852,92.08024691358025,8.37037037037037,5634,1472,1611.0,134.1,340.98,167.21593282723717,65.0,2020-fixed,10,6.5
55364,14353.0,Hennepin,Minnesota,104.09620596205961,20.464769647696478,32.510840108401084,10950,2845,21173.0,140.96,386.36,128.3939711510305,69.99,2020-fixed,10,6.999
59105,29624.0,Yellowstone,Montana,105.27466666666666,12.165333333333333,17.888,8242,2705,14635.0,61.81,111.19,77.46921155163118,65.0,2020-fixed,10,6.5
83864,17076.0,Bonner,Idaho,43.590846047156724,18.0998613037448,85.38002773925103,12745,3825,20834.0,33.81,94.95,37.52234649248079,129.95,2020-fixed,10,12.995
32563,22406.0,Santa Rosa,Florida,114.41530944625407,50.226384364820845,37.26872964169381,8760,2813,13203.0,92.12,230.37,101.01254249188116,35.0,2020-fixed,10,3.5
97124,48349.0,Washington,Oregon,124.59320288362512,41.585993820803296,23.789907312049433,30026,7912,57237.0,82.05,232.06,96.68853190680733,40.0,2020-fixed,10,4.0
44092,16835.0,Lake,Ohio,133.25307125307125,47.65110565110565,21.542997542997544,8081,2519,3807.0,40.28,106.87,103.47947752322249,35.0,2020-fixed,10,3.5
11050,30171.0,Nassau,New York,139.58579881656806,79.76923076923077,10.173570019723867,19378,3944,53936.0,131.89,303.91,133.92411612335238,39.99,2020-fixed,10,3.999
30621,5109.0,Oconee,Georgia,74.56906077348066,17.07182320441989,70.70994475138122,2839,751,1013.0,19.88,44.93,60.18691680579221,35.0,2020-fixed,10,3.5
35470,5468.0,Sumter,Alabama,67.81720430107526,12.763440860215054,110.6774193548387,397,133,169.0,43.88,85.55,60.66987651506516,69.99,2020-fixed,10,6.999
24910,5383.0,Greenbrier,West Virginia,92.01190476190476,16.607142857142858,72.29166666666667,870,209,45.0,66.81,211.96,90.7724668227947,40.0,2020-fixed,10,4.0
93230,65264.0,Kings,California,127.1788990825688,15.494266055045872,25.59288990825688,19073,4577,31449.0,74.62,194.34,94.46196750330223,35.0,2020-fixed,10,3.5
93940,31615.0,Monterey,California,137.22923588039868,26.737541528239202,26.662790697674417,12738,4071,46135.0,110.59,271.69,116.35377264016644,35.0,2020-fixed,10,3.5
77612,8901.0,Jasper,Texas,19.746575342465754,1.9589041095890412,366.1095890410959,553,191,1645.0,45.45,88.72,38.983214815461125,"",2020-fixed,8,""
44654,19679.0,Holmes,Ohio,56.321944809461236,9.716162943495402,55.50065703022339,4201,1400,8531.0,21.79,59.32,33.18402294569169,46.95,2020-fixed,10,4.695
76105,22194.0,Tarrant,Texas,196.0582191780822,60.8013698630137,14.363013698630137,3933,1558,2499.0,81.45,222.44,151.52993252913515,35.0,2020-fixed,10,3.5
16509,26810.0,Erie,Pennsylvania,104.01154734411085,16.07621247113164,39.28406466512702,9614,3152,49002.0,37.92,111.07,48.760114237857955,69.99,2020-fixed,10,6.999
75103,12851.0,Van Zandt,Texas,23.060693641618496,7.789980732177264,87.126204238921,7971,1909,8850.0,16.07,29.97,19.38269359832002,40.0,2020-fixed,10,4.0
19095,7063.0,Montgomery,Pennsylvania,192.69718309859155,77.64788732394366,12.43661971830986,2978,768,4996.0,88.48,240.89,127.40134076594002,39.99,2020-fixed,10,3.999
35757,12840.0,Madison,Alabama,154.8682842287695,98.99306759098786,29.783362218370883,17253,3688,5410.0,101.89,307.81,142.2215685389825,35.0,2020-fixed,10,3.5
78355,7081.0,Brooks,Texas,39.08272506082725,10.211678832116789,55.148418491484186,2705,645,207.0,28.58,56.14,38.33613711865993,34.99,2020-fixed,10,3.499
72110,11498.0,Conway,Arkansas,145.875,17.29009433962264,81.78301886792453,2367,793,876.0,20.24,51.2,111.93844125809436,40.0,2020-fixed,10,4.0
14127,29961.0,Erie,New York,120.67765190525232,86.42327497425335,31.639546858908343,7427,2267,14174.0,82.9,204.93,95.88896443221651,39.99,2020-fixed,10,3.999
24465,1382.0,Highland,Virginia,12.471337579617835,5.853503184713376,81.48407643312102,576,196,3194.0,5.24,8.49,6.344840967071584,79.99,2020-fixed,10,7.999
77583,28531.0,Brazoria,Texas,114.55825242718447,28.59126213592233,69.62912621359223,19883,4686,3553.0,220.98,541.53,130.69225435269283,29.95,2020-fixed,10,2.995
84335,11372.0,Cache,Utah,89.19241982507289,10.416909620991254,22.206997084548107,4268,1402,10124.0,94.56,203.18,92.96822455624036,34.99,2020-fixed,10,3.499
30102,37470.0,Cherokee,Georgia,183.95302013422818,81.24448705656759,14.730584851390221,23191,5986,24433.0,132.67,312.36,157.64279774762483,35.0,2020-fixed,10,3.5
29108,20469.0,Newberry,South Carolina,115.76555023923444,93.48803827751196,52.33971291866029,2524,919,1661.0,41.81,130.92,86.41306064607592,40.0,2020-fixed,10,4.0
14221,53555.0,Erie,New York,116.85053380782918,63.79092526690391,32.786476868327405,17380,5085,63540.0,101.59,270.78,104.86765790385655,39.99,2020-fixed,10,3.999
48134,21408.0,Wayne,Michigan,157.71201413427562,20.125441696113075,23.204946996466433,8892,2295,7321.0,84.23,221.72,124.53112068599141,35.0,2020-fixed,10,3.5
24015,15255.0,Roanoke City,Virginia,116.66666666666667,10.630952380952381,17.78174603174603,4836,1418,43220.0,65.35,161.86,70.51412934909271,65.99,2020-fixed,10,6.598999999999999
35954,12416.0,Etowah,Alabama,115.3125,11.569078947368421,43.286184210526315,1475,478,467.0,31.27,59.34,95.10248583934089,55.0,2020-fixed,10,5.5
34786,28092.0,Orange,Florida,131.9482421875,32.8134765625,15.1611328125,40263,10069,28268.0,89.28,249.44,114.34823824539716,35.0,2020-fixed,10,3.5
98290,32714.0,Snohomish,Washington,123.72166499498495,11.0160481444333,34.309929789368105,14291,3941,39133.0,90.4,234.3,99.31359528382994,60.0,2020-fixed,10,6.0
14468,17813.0,Monroe,New York,96.0081490104773,10.634458672875436,33.541327124563445,7162,2188,20088.0,70.52,114.41,77.2189403013959,69.99,2020-fixed,10,6.999
91731,29591.0,Los Angeles,California,145.9561752988048,23.55378486055777,18.55776892430279,26569,6027,4553.0,73.01,222.96,135.28449815288042,35.0,2020-fixed,10,3.5
22902,21223.0,Charlottesville,Virginia,111.76470588235294,22.987132352941178,30.121323529411764,6328,2196,40318.0,98.85,313.21,100.60201000779337,65.0,2020-fixed,10,6.5
34472,25968.0,Marion,Florida,149.9359534206696,15.69141193595342,44.48617176128093,9767,2969,15979.0,83.85,215.55,108.9203607185458,65.0,2020-fixed,10,6.5
99519,1316.0,North Slope,Alaska,22.443181818181817,36.02272727272727,23.84090909090909,617,291,11.0,8.53,14.61,22.199479588882454,"",2020-fixed,10,""
61546,4276.0,Mason,Illinois,19.817518248175183,2.204379562043796,57.75912408759124,973,223,76.0,5.11,9.04,18.751959252120546,59.95,2020-fixed,8,7.49375
53051,35651.0,Waukesha,Wisconsin,128.3542562338779,14.456577815993121,21.221840068787618,21407,5216,35736.0,74.63,220.71,94.75626486531375,35.0,2020-fixed,10,3.5
99652,3703.0,Matanuska-Susitna,Alaska,15.894117647058824,3.976470588235294,31.56705882352941,1198,532,"","","","","",2020-fixed,10,""
49548,30524.0,Kent,Michigan,111.54901960784314,19.062388591800357,30.905525846702318,7229,2346,14326.0,80.28,225.7,90.76683566435158,35.0,2020-fixed,10,3.5
75019,38666.0,Dallas,Texas,153.25641025641025,83.88621794871794,12.020833333333334,34455,8837,40460.0,129.25,444.84,140.29105807094194,29.99,2020-fixed,10,2.9989999999999997
33021,45921.0,Broward,Florida,153.28912466843502,64.09814323607426,13.177718832891246,28180,6921,29613.0,99.59,232.5,125.7738169528576,35.0,2020-fixed,10,3.5
62049,8470.0,Montgomery,Illinois,126.15302491103203,103.0711743772242,57.57651245551602,2721,733,1612.0,77.65,223.06,108.10851160464301,39.95,2020-fixed,10,3.995
